,fuel_type,body_type,owner_type,transmission_type,manufacture,seat,owner_no,oem,price,mileage,engine_capacity,city,kilometers_log
309,1,3,1,2,2018.0,5.0,1,1,4.77,21.63,998.0,1,11.400081462185673
310,1,3,2,1,2019.0,5.0,2,8,5.0,23.84,1199.0,1,10.596634733096073
311,1,3,1,1,2017.0,5.0,1,1,6.5,21.21,1197.0,1,9.740968623038354
312,1,3,1,1,2017.0,5.0,1,1,4.55,20.89,1197.0,1,11.337225934085149
313,2,3,1,1,2015.0,5.0,1,3,4.75,21.19,1396.0,1,11.918390573078392
314,2,5,1,2,2021.0,7.0,1,10,28.0,12.0,2393.0,1,10.571316925111784
315,1,4,1,2,2018.0,5.0,1,3,9.75,17.0,1591.0,1,10.043249494911286
316,1,4,1,1,2017.0,5.0,1,3,7.5,17.0,1591.0,1,11.289781913656018
317,1,3,1,2,2016.0,5.0,1,1,4.85,23.1,998.0,1,10.4341158035983
318,1,3,1,1,2017.0,5.0,1,1,4.6,23.1,998.0,1,10.308052255401128
319,1,4,1,1,2021.0,5.0,1,4,12.65,18.6,1498.0,1,10.308952660644293
320,2,3,2,1,2016.0,5.0,2,3,5.67,21.19,1396.0,1,11.299794123782744
321,1,3,1,1,2020.0,5.0,1,8,6.19,23.84,1199.0,1,10.174849676120813
322,1,4,1,1,2017.0,5.0,0,4,6.3,17.8,1497.0,1,11.471717979491213
323,1,2,1,1,2018.0,5.0,1,3,8.35,15.8,1591.0,1,11.33013179674921
324,2,2,2,1,2021.0,5.0,2,20,17.03,17.41,1956.0,1,9.796069365768835
325,1,3,1,1,2019.0,5.0,1,1,6.35,21.4,1197.0,1,11.539528446764763
326,2,3,2,1,2019.0,5.0,2,3,6.35,22.54,1396.0,1,10.954414066971678
327,2,3,2,1,2013.0,5.0,2,7,3.0,20.0,1399.0,1,11.695247021764184
328,1,3,1,1,2017.0,5.0,1,3,6.57,18.6,1197.0,1,11.312386982989713
329,1,3,2,1,2014.0,5.0,2,1,3.9,25.24,998.0,1,10.904027516855184
330,2,4,1,1,2019.0,5.0,1,8,6.2,24.7,1047.0,1,10.819778284410283
331,1,4,2,1,2017.0,5.0,2,15,4.65,17.0,1198.0,1,11.156250521031495
332,1,3,1,1,2015.0,5.0,1,3,5.9,18.6,1197.0,1,10.491274217438248
333,2,2,2,1,2016.0,7.0,2,22,9.5,12.08,2999.0,1,11.736069016284437
334,2,4,2,2,2018.0,5.0,2,5,21.5,17.9,2143.0,1,11.225243392518447
335,2,4,1,2,2018.0,5.0,1,5,46.0,16.1,1950.0,1,10.7145733122105
336,1,4,1,1,2016.0,5.0,1,4,4.9,19.5,1199.0,1,10.812088795925902
337,1,4,1,1,2016.0,5.0,1,10,6.2,16.78,1496.0,1,10.96443258747448
338,2,4,1,2,2015.0,5.0,1,21,19.5,17.2,1968.0,1,10.545341438708522
339,2,4,3,2,2008.0,5.0,3,6,6.8,11.5,2993.0,1,11.608235644774552
340,1,3,2,1,2018.0,5.0,2,4,5.94,18.7,1199.0,1,10.001793241320252
341,1,3,1,1,2016.0,5.0,1,3,5.36,18.6,1197.0,1,11.092960743698262
342,1,3,1,1,2015.0,5.0,1,1,3.65,23.1,998.0,1,11.40185981706137
343,1,3,2,2,2017.0,5.0,2,1,5.44,20.89,1197.0,1,11.392597944857194
344,1,3,1,1,2020.0,5.0,1,8,5.66,23.84,1199.0,1,10.36340927977359
345,1,3,1,1,2013.0,5.0,1,3,4.2,18.9,1197.0,1,11.129877211146065
346,1,4,2,1,2017.0,5.0,2,4,7.48,17.8,1497.0,1,11.023192485743465
347,1,4,1,1,2021.0,5.0,1,4,8.8,18.6,1199.0,1,9.100860271357362
348,1,4,1,1,2017.0,5.0,1,1,6.16,21.21,1197.0,1,11.293288259235284
349,1,2,1,1,2020.0,5.0,1,20,15.54,14.16,1451.0,1,10.831311520223956
350,1,3,1,2,2014.0,5.0,1,23,21.0,19.23,1598.0,1,9.95227771670556
351,2,2,1,2,2016.0,5.0,1,11,21.75,15.73,1968.0,1,10.915088464214607
352,2,2,2,2,2018.0,5.0,2,5,42.0,17.9,2143.0,1,11.156250521031495
353,1,2,1,2,2019.0,5.0,1,11,43.0,8.5,1984.0,1,10.968198289528557
354,1,4,1,1,2018.0,5.0,1,15,7.25,16.09,1598.0,1,11.085582778342747
355,1,3,1,1,2010.0,5.0,1,1,2.75,21.1,1197.0,1,11.695247021764184
356,2,2,1,2,2018.0,5.0,1,6,57.5,15.97,2993.0,1,10.645448706505872
357,1,4,1,1,2017.0,5.0,1,1,6.35,19.0,1197.0,1,10.31943090493192
358,2,4,3,2,2013.0,5.0,3,5,18.0,13.0,2143.0,1,11.06663836234181
359,2,4,1,2,2015.0,5.0,1,24,19.0,9.0,1984.0,1,10.596634733096073
360,1,3,1,1,2017.0,5.0,1,1,5.1,22.38,1197.0,1,11.518171679490182
361,1,3,1,1,2021.0,5.0,1,1,8.17,22.38,1197.0,1,9.756899867693285
362,2,2,1,1,2018.0,5.0,1,1,8.5,23.65,1248.0,1,11.587448351035267
363,1,2,2,1,2016.0,5.0,2,7,5.39,15.85,1499.0,1,11.622550873031411
364,1,3,2,2,2017.0,5.0,2,1,5.38,21.4,1197.0,1,11.203256782066294
365,1,3,1,1,2012.0,5.0,1,1,2.35,19.7,796.0,1,11.061892744689834
366,1,3,1,1,2018.0,5.0,1,3,6.66,18.6,1197.0,1,10.719383198355127
367,2,3,2,1,2010.0,5.0,2,7,2.1,20.0,1399.0,1,11.614588152079595
368,1,3,2,1,2016.0,5.0,2,1,4.13,20.51,998.0,1,10.802102992730275
369,1,4,1,1,2016.0,5.0,1,1,5.05,22.41,1197.0,1,11.481032240083154
370,1,3,2,1,2009.0,5.0,2,3,3.0,20.36,1197.0,1,11.076526810092139
371,2,4,1,2,2014.0,5.0,1,11,8.9,17.68,1968.0,1,11.805595078933049
372,1,3,1,1,2002.0,4.0,1,1,1.4,16.1,796.0,1,9.903487552536127
373,1,2,1,2,2022.0,5.0,1,13,8.1,19.03,999.0,1,9.555205857955418
374,2,2,1,2,2023.0,7.0,1,9,41.0,19.03,1956.0,1,8.837708781126704
375,1,2,2,2,2018.0,5.0,2,7,7.25,14.8,1497.0,1,10.491274217438248
376,1,2,1,2,2022.0,5.0,1,21,17.55,17.2,999.0,1,9.210340371976184
377,1,2,1,1,2019.0,5.0,1,17,10.5,16.8,1497.0,1,10.819778284410283
378,1,2,1,1,2021.0,5.0,1,10,10.0,17.03,1462.0,1,10.308952660644293
379,1,4,1,2,2018.0,5.0,1,21,8.5,14.84,1598.0,1,10.275051108968611
380,1,3,2,1,2014.0,5.0,2,3,5.08,18.6,1197.0,1,10.932034966755952
381,2,4,2,1,2018.0,5.0,2,4,8.51,25.6,1498.0,1,11.660612442868993
382,1,3,1,2,2022.0,5.0,1,13,6.25,22.3,999.0,1,8.837708781126704
383,1,3,2,2,2016.0,5.0,2,4,5.6,19.0,1199.0,1,11.474018302654745
384,1,3,1,1,2014.0,5.0,1,3,3.35,19.81,1086.0,1,11.382588963242226
385,1,3,1,1,2015.0,5.0,1,3,4.45,18.6,1197.0,1,11.686214686091143
386,2,2,2,1,2019.0,5.0,2,7,8.3,23.0,1498.0,1,11.209574609103825
387,2,2,1,2,2022.0,4.0,1,12,17.9,23.0,2184.0,1,9.903487552536127
388,1,3,1,1,2016.0,5.0,1,1,6.3,21.4,1197.0,1,10.558777090539833
389,1,4,2,1,2016.0,5.0,2,1,5.27,22.41,1197.0,1,11.217224661591072
390,1,2,1,2,2020.0,5.0,1,3,13.2,16.8,1353.0,1,10.596634733096073
391,1,3,1,1,2022.0,5.0,1,1,8.6,22.38,1197.0,1,9.104979856318357
392,1,2,1,1,2017.0,5.0,1,3,7.66,15.29,1591.0,1,10.819778284410283
393,1,4,1,1,2020.0,5.0,1,1,6.1,22.41,1197.0,1,10.596634733096073
394,2,4,3,2,2015.0,5.0,3,21,4.75,21.66,1498.0,1,11.289781913656018
395,1,3,2,1,2014.0,5.0,2,3,3.9,18.9,1197.0,1,11.314474526246391
396,1,4,1,2,2020.0,5.0,1,3,6.8,20.1,1197.0,1,10.40265548874465
397,2,2,1,1,2022.0,7.0,1,9,31.5,20.1,1956.0,1,9.104979856318357
398,1,4,1,1,2018.0,5.0,1,3,8.55,17.0,1591.0,1,10.126631103850338
399,1,5,1,1,2022.0,6.0,1,1,12.0,19.01,1462.0,1,9.210340371976184
400,1,4,1,1,2022.0,5.0,1,21,17.86,18.72,1498.0,1,9.037533407550814
401,1,3,1,1,2016.0,5.0,1,3,6.14,18.6,1197.0,1,10.44755451008192
402,1,4,1,1,2010.0,5.0,1,1,3.4,17.5,1298.0,1,10.430757228718052
403,1,3,2,1,2016.0,5.0,2,3,5.58,17.19,1197.0,1,10.966645360219836
404,1,5,2,1,2020.0,7.0,2,13,6.5,20.0,999.0,1,10.741449107803486
405,1,4,1,2,2017.0,5.0,1,4,9.5,18.3,1498.0,1,11.002099841204238
406,1,3,1,1,2021.0,5.0,1,1,7.1,22.38,1197.0,1,10.79914691380121
407,1,2,1,2,2019.0,5.0,1,20,17.0,13.96,1451.0,1,10.645424897265505
408,2,2,1,1,2016.0,5.0,1,7,6.84,22.77,1498.0,1,11.572749766615894
409,1,3,1,1,2018.0,5.0,1,16,3.09,22.7,799.0,1,11.421478812124624
410,1,3,1,1,2018.0,5.0,1,1,5.0,21.63,998.0,1,10.510831716653778
411,1,4,1,2,2021.0,5.0,1,6,55.0,15.3,1998.0,1,9.104979856318357
412,1,3,1,1,2018.0,5.0,0,1,6.5,21.4,1197.0,1,10.323118516117193
413,1,3,1,1,2018.0,5.0,1,13,3.6,23.01,999.0,1,10.815589523788828
414,2,2,1,1,2021.0,6.0,1,20,18.75,16.65,1956.0,1,10.596634733096073
415,1,4,2,1,2014.0,5.0,2,3,4.5,19.1,1197.0,1,10.596634733096073
416,1,3,2,2,2018.0,5.0,2,1,6.6,21.4,1197.0,1,10.819778284410283
417,2,2,1,1,2019.0,5.0,1,1,9.5,24.3,1248.0,1,11.002099841204238
418,1,4,1,1,2017.0,5.0,1,15,5.0,17.0,1198.0,1,11.002099841204238
419,2,2,1,2,2017.0,7.0,1,7,23.9,12.62,2198.0,1,11.156250521031495
420,1,3,2,1,2014.0,5.0,2,1,3.61,20.51,998.0,1,11.582059659803898
421,1,3,1,1,2019.0,5.0,1,3,5.49,18.9,1197.0,1,11.416535702626327
422,1,3,3,1,2012.0,5.0,3,7,2.1,15.6,1196.0,1,11.244444531767412
423,1,3,1,1,2021.0,5.0,1,1,7.04,22.38,1197.0,1,10.958913943754638
424,1,4,1,1,2019.0,5.0,1,4,7.29,19.5,1199.0,1,11.462389778262335
425,1,4,1,2,2014.0,5.0,1,4,7.0,18.0,1497.0,1,10.854933050484659
426,1,3,2,1,2018.0,5.0,2,3,6.19,18.6,1197.0,1,10.933606844758938
427,1,4,1,1,2017.0,5.0,1,4,7.25,17.8,1497.0,1,11.002099841204238
428,1,3,1,1,2020.0,5.0,1,3,6.21,20.7,1197.0,1,10.503971048232653
429,1,4,1,1,2020.0,5.0,1,4,6.85,19.5,1199.0,1,11.544898825546353
430,1,4,1,1,2021.0,5.0,1,4,9.5,18.6,1498.0,1,10.726960994771648
431,2,2,1,2,2017.0,7.0,1,7,18.5,12.62,2198.0,1,11.77528972943772
432,2,2,1,1,2021.0,6.0,1,20,18.5,16.65,1956.0,1,11.002099841204238
433,2,4,1,1,2013.0,5.0,1,21,4.1,20.5,1598.0,1,11.518121939877046
434,1,4,1,1,2019.0,5.0,1,15,5.7,19.44,999.0,1,10.662164949840967
435,2,2,2,1,2016.0,7.0,2,12,5.5,18.49,1493.0,1,11.918390573078392
436,1,4,1,1,2015.0,5.0,1,4,6.0,17.4,1497.0,1,11.512925464970229
437,2,4,3,1,2009.0,5.0,3,15,2.26,15.0,1896.0,1,11.695247021764184
438,1,4,1,2,2018.0,5.0,1,3,13.5,14.62,1999.0,1,10.308952660644293
439,2,4,1,2,2016.0,5.0,1,6,26.0,22.69,1995.0,1,11.156250521031495
440,1,3,1,1,2014.0,5.0,1,3,3.65,18.9,1197.0,1,11.554825278434906
441,1,3,1,1,2018.0,5.0,1,3,7.07,17.19,1197.0,1,11.20260234070406
442,1,4,1,1,2017.0,5.0,1,3,8.0,17.0,1591.0,1,10.819778284410283
443,1,3,1,1,2018.0,5.0,1,3,5.2,20.3,1086.0,1,10.44228820075763
444,1,3,2,1,2016.0,5.0,2,3,6.02,18.6,1197.0,1,10.915815472607225
445,2,4,2,2,2018.0,5.0,2,3,10.5,22.0,1582.0,1,10.571316925111784
446,2,3,2,1,2014.0,5.0,2,3,5.46,22.54,1396.0,1,11.555371739632983
447,2,4,3,2,2019.0,5.0,3,24,34.75,18.0,1969.0,1,10.714417768752456
448,1,4,1,1,2020.0,5.0,1,4,11.88,18.6,1498.0,1,11.150764069371197
449,1,3,1,1,2016.0,5.0,1,3,6.21,18.6,1197.0,1,10.766989134947066
450,1,3,1,1,2015.0,5.0,1,1,5.15,21.21,1197.0,1,11.112447898373103
451,1,3,1,1,2016.0,5.0,1,15,6.0,16.2,1199.0,1,11.289781913656018
452,1,3,1,1,2018.0,5.0,1,15,7.75,18.78,999.0,1,10.203592144986466
453,2,2,2,1,2016.0,5.0,2,7,6.45,22.77,1498.0,1,10.933106969717286
454,1,4,1,1,2018.0,5.0,1,4,6.5,18.6,1199.0,1,10.415682238708357
455,2,4,1,1,2017.0,5.0,1,1,7.0,28.09,1248.0,1,11.289781913656018
456,1,4,1,1,2016.0,5.0,1,3,4.37,19.1,1197.0,1,11.407564949312402
457,1,4,1,1,2015.0,5.0,1,3,4.6,19.1,1197.0,1,10.823710542937889
458,1,4,2,1,2012.0,5.0,2,3,2.5,16.36,1495.0,1,11.289781913656018
459,1,3,2,1,2016.0,5.0,0,4,5.2,18.7,1199.0,1,11.012231673736794
460,1,2,3,1,2017.0,5.0,3,7,5.66,15.85,1499.0,1,11.020594423840402
461,1,3,1,1,2019.0,5.0,1,13,4.03,23.01,999.0,1,10.922605594209754
462,2,2,1,2,2018.0,5.0,1,25,49.5,16.38,1999.0,1,10.858998997563564
463,1,3,1,1,2015.0,5.0,1,4,5.17,18.7,1199.0,1,10.79094661774158
464,1,4,2,1,2016.0,5.0,2,3,4.49,19.1,1197.0,1,10.99426926208905
465,1,4,2,1,2014.0,5.0,2,4,4.55,17.0,1497.0,1,12.20757152165391
466,1,4,1,1,2014.0,5.0,1,15,6.43,14.69,1390.0,1,11.637185258850824
467,2,2,2,1,2018.0,7.0,2,12,7.05,18.49,1493.0,1,11.574377979283195
468,2,3,1,1,2021.0,5.0,1,8,8.89,23.64,1497.0,1,10.612237376323481
469,2,4,2,2,2016.0,5.0,2,1,6.21,26.59,1248.0,1,11.20287507665644
470,2,4,2,2,2011.0,5.0,2,6,14.0,22.69,1995.0,1,10.571342565808699
471,1,4,1,1,2014.0,5.0,1,4,6.3,17.4,1497.0,1,11.30875086020362
472,1,4,1,1,2015.0,5.0,1,4,5.3,17.4,1497.0,1,11.597432040896567
473,1,3,1,1,2017.0,5.0,1,1,6.78,21.01,1197.0,1,10.475003678301348
474,2,4,2,2,2011.0,5.0,2,5,12.0,19.71,2143.0,1,11.289781913656018
475,2,4,2,1,2014.0,5.0,2,13,5.24,20.4,1461.0,1,11.512925464970229
476,2,4,1,2,2014.0,5.0,1,11,21.5,17.11,1968.0,1,9.392661928770137
477,2,4,1,1,2011.0,5.0,1,3,6.75,22.32,1582.0,1,11.156264806643742
478,2,4,1,1,2014.0,5.0,1,3,4.7,24.4,1120.0,1,11.02404070372108
479,2,4,1,1,2014.0,5.0,1,4,5.3,25.8,1498.0,1,10.84813247790681
480,1,3,1,1,2019.0,5.0,1,3,4.63,20.3,1086.0,1,11.127086497997242
481,1,3,2,2,2019.0,5.0,2,4,7.27,18.2,1199.0,1,10.492162711499363
482,1,4,1,1,2015.0,5.0,1,4,5.15,17.4,1497.0,1,11.651669498147209
483,1,4,1,1,2016.0,5.0,1,1,5.47,22.41,1197.0,1,11.391706533377944
484,2,3,2,1,2012.0,5.0,2,1,3.07,23.2,1248.0,1,11.486776542475166
485,1,2,1,2,2019.0,5.0,1,6,48.0,13.17,1998.0,1,11.156250521031495
486,2,2,2,1,2015.0,5.0,2,7,5.29,22.7,1498.0,1,11.57588148461256
487,1,2,1,2,2019.0,5.0,1,6,48.0,13.17,1998.0,1,11.156250521031495
488,2,3,2,1,2016.0,5.0,2,1,6.24,25.2,1248.0,1,11.12986254355045
489,1,4,1,1,2022.0,5.0,1,21,18.16,18.72,1498.0,1,10.22281363032237
490,2,2,1,1,2017.0,5.0,1,1,8.5,23.65,1248.0,1,11.23150375548926
491,1,4,1,1,2021.0,5.0,1,4,7.45,18.6,1199.0,1,8.987196820661973
492,1,5,1,2,2022.0,6.0,1,17,16.9,18.6,1482.0,1,9.487972108574462
493,1,2,1,1,2021.0,5.0,1,3,11.5,18.6,1497.0,1,9.903487552536127
494,2,2,1,2,2022.0,5.0,1,26,30.0,18.6,1997.0,1,9.903487552536127
495,1,3,1,1,2017.0,5.0,1,1,3.1,23.95,998.0,1,11.014193088891622
496,1,4,2,1,2016.0,5.0,2,1,4.95,20.85,1197.0,1,10.703109627603078
497,1,5,1,1,2017.0,7.0,1,1,8.0,17.5,1373.0,1,9.903487552536127
498,2,2,1,2,2019.0,5.0,1,8,8.25,21.5,1497.0,1,10.729262592657507
499,2,2,1,1,2020.0,7.0,1,10,35.75,14.24,2755.0,1,10.165851817003619
500,1,4,1,1,2017.0,5.0,1,3,7.74,17.01,1591.0,1,10.856650087186134
501,1,3,1,2,2017.0,5.0,1,2,5.25,19.15,1198.0,1,10.946358070510206
502,1,3,1,1,2018.0,5.0,1,1,6.0,20.4,1197.0,1,10.545341438708522
503,1,3,2,1,2016.0,5.0,2,3,5.82,18.6,1197.0,1,11.244483770278709
504,1,3,2,1,2017.0,5.0,2,4,5.51,18.7,1199.0,1,11.275682989276516
505,1,4,1,1,2015.0,5.0,1,1,5.25,20.85,1197.0,1,9.882927638570767
506,1,3,1,1,2016.0,5.0,1,3,5.83,18.6,1197.0,1,11.34366622346217
507,2,3,1,1,2021.0,5.0,1,3,8.25,25.0,1493.0,1,10.225534819164793
508,1,5,1,1,2020.0,7.0,1,13,6.7,20.0,999.0,1,11.250235147353186
509,1,3,2,1,2013.0,5.0,2,15,3.96,16.47,1198.0,1,11.687466834445221
511,1,4,1,1,2017.0,5.0,1,1,5.9,20.85,1197.0,1,10.379690675149634
512,1,3,1,1,2016.0,5.0,1,8,4.0,23.84,1199.0,1,11.357522334487317
513,1,3,1,1,2019.0,5.0,1,1,7.0,21.4,1197.0,1,10.308952660644293
514,2,2,1,1,2017.0,7.0,1,12,7.0,18.49,1493.0,1,11.289781913656018
515,2,2,1,1,2019.0,7.0,1,12,11.5,18.49,2179.0,1,12.761025793173605
516,1,3,1,2,2016.0,5.0,1,4,5.95,19.0,1199.0,1,10.723905946624765
517,1,3,1,1,2019.0,5.0,1,13,4.6,22.25,799.0,1,9.104979856318357
518,1,3,1,1,2019.0,5.0,1,1,3.95,24.7,796.0,1,10.341742483467284
519,2,3,1,1,2013.0,5.0,1,15,4.35,20.14,1498.0,1,11.308211049124386
520,1,3,1,1,2019.0,5.0,1,15,6.66,18.78,999.0,1,11.4557094024098
521,1,3,3,1,2013.0,5.0,3,1,3.8,22.38,1197.0,1,11.49761891515284
522,1,3,1,1,2018.0,5.0,1,1,7.0,21.4,1197.0,1,9.903487552536127
523,2,4,2,2,2016.0,5.0,2,15,6.92,22.15,1498.0,1,11.521825739756947
524,2,3,1,1,2016.0,5.0,1,1,5.9,25.2,1248.0,1,11.364599455434233
525,2,4,2,1,2006.0,5.0,2,7,1.25,17.8,1399.0,1,11.695247021764184
526,1,3,2,1,2017.0,5.0,2,15,5.2,16.2,1199.0,1,11.493895539063423
527,1,4,1,1,2019.0,5.0,1,1,6.95,17.5,1298.0,1,10.760558924750312
528,1,3,1,1,2022.0,5.0,1,1,6.07,23.56,1197.0,1,8.837708781126704
529,1,2,1,1,2022.0,5.0,1,8,6.88,20.09,1199.0,1,9.209439966733019
530,1,3,1,1,2021.0,5.0,1,1,6.6,18.9,998.0,1,8.837708781126704
531,2,3,1,1,2012.0,5.0,1,7,2.5,20.0,1399.0,1,11.596466661174555
532,1,4,1,1,2021.0,5.0,1,4,12.45,18.6,1498.0,1,9.472704636443673
533,1,2,2,1,2017.0,5.0,2,4,5.75,17.5,1199.0,1,10.923236992778513
534,1,2,1,1,2016.0,5.0,1,3,8.45,13.0,1591.0,1,10.799575577092764
535,1,4,1,1,2015.0,5.0,1,3,4.05,20.14,1197.0,1,11.370139956221665
536,2,4,2,1,2013.0,5.0,2,1,3.0,23.4,1248.0,1,11.918390573078392
537,1,4,2,1,2019.0,5.0,0,4,9.25,17.4,1497.0,1,10.137927063592189
538,1,3,1,1,2021.0,5.0,1,10,7.5,21.01,1197.0,1,10.308952660644293
539,2,4,2,2,2015.0,5.0,2,6,13.0,18.88,1995.0,1,11.59910316121128
540,1,5,1,1,2022.0,6.0,1,17,17.14,16.2,1353.0,1,8.837708781126704
541,1,2,1,1,2020.0,5.0,1,17,9.28,18.2,998.0,1,10.804014689230804
542,1,4,1,1,2021.0,5.0,1,4,9.5,18.6,1498.0,1,10.726960994771648
543,1,2,1,1,2022.0,5.0,1,8,7.02,20.09,1199.0,1,10.492245967358542
544,2,2,1,1,2020.0,5.0,1,12,8.45,20.1,1497.0,1,10.719781137917781
545,2,2,2,2,2018.0,7.0,2,19,34.75,12.51,2179.0,1,10.545341438708522
546,1,3,1,2,2019.0,5.0,1,8,5.13,23.84,1199.0,1,10.877650887600737
547,2,4,2,1,2015.0,5.0,2,4,5.7,24.7,1498.0,1,11.114386316932798
548,1,2,1,1,2018.0,7.0,1,4,8.51,15.4,1497.0,1,9.883029710633732
549,2,2,1,1,2022.0,7.0,1,12,23.5,15.4,2198.0,1,10.051174530434894
550,2,4,1,2,2022.0,5.0,1,6,57.9,19.62,1995.0,1,9.615805480084347
551,1,3,1,1,2014.0,5.0,1,1,3.7,23.1,998.0,1,11.120741767167978
552,1,2,1,1,2021.0,6.0,1,3,19.0,14.5,1999.0,1,10.596634733096073
553,1,3,1,1,2014.0,5.0,1,15,4.6,16.47,1198.0,1,10.927088897391723
554,1,3,1,1,2014.0,5.0,1,15,4.6,16.47,1198.0,1,10.927088897391723
555,2,3,1,1,2013.0,5.0,1,3,3.65,21.9,1396.0,1,11.602071229200641
556,2,2,1,2,2018.0,7.0,1,21,26.0,16.25,1968.0,1,11.678507697759885
557,2,2,1,1,2016.0,5.0,1,13,7.9,19.72,1461.0,1,11.184421397998193
558,2,3,1,1,2013.0,5.0,1,1,4.5,22.9,1248.0,1,11.369401454884185
559,1,3,1,1,2014.0,5.0,1,1,3.7,20.51,998.0,1,11.320262620909606
560,1,3,2,2,2019.0,5.0,2,3,6.65,20.7,1197.0,1,10.230955082489231
561,1,2,1,2,2020.0,5.0,1,3,10.36,18.15,998.0,1,9.980865173557472
562,1,4,1,1,2019.0,5.0,1,4,8.75,16.0,1493.0,1,11.40321104034719
563,2,3,2,1,2019.0,5.0,2,7,5.39,24.4,1498.0,1,11.333272344730547
564,1,2,1,1,2022.0,5.0,1,8,8.47,20.09,1199.0,1,10.358155438089856
565,1,4,1,1,2016.0,5.0,1,4,7.55,17.4,1497.0,1,10.735069708483318
566,1,3,1,1,2020.0,5.0,1,8,4.96,19.01,1199.0,1,10.609822392399646
567,2,5,3,1,2009.0,7.0,3,12,3.75,13.6,2523.0,1,11.695247021764184
568,1,2,1,2,2020.0,5.0,1,1,10.09,18.76,1462.0,1,9.779227335155444
569,1,3,3,1,2013.0,5.0,3,3,3.39,18.9,1197.0,1,11.260687753451641
570,2,2,1,2,2016.0,7.0,1,11,49.0,14.75,2967.0,1,10.799575577092764
571,2,2,1,2,2019.0,7.0,1,24,68.0,17.2,1969.0,1,11.002099841204238
572,2,4,1,2,2018.0,5.0,1,6,34.0,20.37,1995.0,1,10.46310334047155
573,2,2,1,2,2018.0,5.0,1,25,50.0,16.38,1999.0,1,10.896739325546411
574,1,4,1,1,2010.0,5.0,1,4,5.19,12.8,2354.0,1,11.608235644774552
575,2,2,2,2,2013.0,7.0,2,11,21.5,12.07,2967.0,1,11.813030057420567
576,2,4,1,2,2012.0,5.0,1,11,14.5,17.11,1968.0,1,11.289781913656018
577,2,2,1,1,2018.0,5.0,1,1,8.25,23.65,1248.0,1,11.184699137202866
578,2,5,1,1,2017.0,7.0,1,10,18.5,13.68,2393.0,1,11.49272275765271
579,1,3,1,1,2007.0,5.0,0,1,1.65,19.7,796.0,1,10.501911880781186
580,2,2,1,1,2022.0,7.0,1,3,19.91,20.4,1493.0,1,8.837708781126704
581,2,2,1,2,2021.0,5.0,1,8,19.94,14.6,1956.0,1,9.46691869937663
582,1,2,1,2,2022.0,5.0,1,15,16.45,17.88,1498.0,1,10.203592144986466
583,1,2,2,1,2019.0,5.0,2,8,7.19,17.0,1198.0,1,10.219210285143431
584,1,3,1,2,2021.0,5.0,1,1,6.33,26.0,998.0,1,9.482350275033667
585,1,5,1,1,2018.0,7.0,1,1,7.99,19.34,1462.0,1,10.950806546816688
586,1,3,2,2,2020.0,5.0,2,1,8.61,21.4,1197.0,1,10.106428396532818
587,1,4,1,1,2020.0,5.0,1,1,6.1,22.41,1197.0,1,10.596634733096073
588,1,5,1,1,2021.0,7.0,1,13,7.49,20.0,999.0,1,10.211560314635642
589,1,3,1,1,2021.0,5.0,1,8,6.48,19.01,1199.0,1,9.397649470281177
590,2,4,1,1,2009.0,5.0,1,1,2.5,19.3,1248.0,1,11.918390573078392
591,1,3,2,1,2012.0,5.0,2,3,2.65,21.1,814.0,1,10.756433716893001
592,1,3,1,1,2014.0,5.0,1,15,4.9,16.47,1198.0,1,11.002099841204238
593,1,2,1,1,2020.0,5.0,1,17,15.9,16.5,1353.0,1,10.731755487016526
594,1,4,2,1,2009.0,5.0,2,8,1.14,14.4,1396.0,1,11.289781913656018
595,2,4,1,1,2014.0,5.0,1,4,4.75,25.8,1498.0,1,10.691944912900398
596,1,4,1,2,2020.0,5.0,1,4,9.73,18.3,1199.0,1,8.837708781126704
597,1,3,1,1,2018.0,5.0,1,3,6.3,18.6,1197.0,1,10.5719321204557
598,1,4,1,2,2022.0,5.0,1,6,58.5,15.3,1998.0,1,8.837708781126704
599,1,3,1,1,2014.0,4.0,1,8,1.5,25.4,624.0,1,10.596634733096073
600,1,2,1,1,2018.0,5.0,1,3,8.27,15.8,1591.0,1,11.647333972816705
601,1,5,1,1,2022.0,7.0,1,13,7.15,20.0,999.0,1,10.217166265013583
602,2,5,1,1,2019.0,7.0,1,10,21.0,13.68,2393.0,1,10.968198289528557
603,1,3,2,1,2019.0,5.0,2,3,5.69,18.9,1197.0,1,9.714805812589491
604,1,3,1,1,2021.0,5.0,1,13,4.9,21.74,999.0,1,10.057409634808385
605,1,3,1,1,2020.0,5.0,1,1,4.85,21.7,998.0,1,9.709477955946982
606,1,3,2,1,2017.0,5.0,2,4,4.52,18.5,1198.0,1,10.744515799909736
607,1,3,1,1,2020.0,5.0,1,1,4.85,21.7,998.0,1,9.709477955946982
608,1,3,1,2,2017.0,5.0,1,1,6.22,21.4,1197.0,1,11.427356683303062
609,1,3,3,1,2016.0,5.0,3,3,5.54,18.6,1197.0,1,10.569237842239122
610,1,3,1,1,2016.0,5.0,1,1,3.75,18.9,998.0,1,11.15960204126501
611,1,4,1,2,2020.0,5.0,1,4,9.67,18.3,1199.0,1,8.837708781126704
612,2,4,1,1,2015.0,5.0,1,4,4.75,24.7,1498.0,1,11.427073415700445
